invoiceno,invoicedate_ts,ordertotal,yearmonth
502908,2010-03-29 13:03:00,1.45,2010-03
512284,2010-06-14 14:16:00,1.45,2010-06
489525,2009-12-01 11:49:00,1.40,2009-12
496493,2010-02-02 08:40:00,1.30,2010-02
496496,2010-02-02 08:44:00,1.30,2010-02
519668,2010-08-19 12:17:00,1.28,2010-08
499408,2010-02-26 14:58:00,1.27,2010-02
526164,2010-10-08 17:31:00,1.27,2010-10
491135,2009-12-09 16:23:00,1.25,2009-12
493958,2010-01-08 14:43:00,1.25,2010-01
494615,2010-01-15 13:41:00,1.25,2010-01
498341,2010-02-18 11:12:00,1.25,2010-02
502923,2010-03-29 14:06:00,1.25,2010-03
503583,2010-04-01 16:52:00,1.25,2010-04
504112,2010-04-09 14:59:00,1.25,2010-04
512572,2010-06-16 14:52:00,1.25,2010-06
512649,2010-06-17 11:09:00,1.25,2010-06
514869,2010-07-07 09:55:00,1.25,2010-07
522324,2010-09-13 15:29:00,1.25,2010-09
523746,2010-09-23 18:06:00,1.25,2010-09
523896,2010-09-24 15:06:00,1.25,2010-09
526165,2010-10-08 17:32:00,1.25,2010-10
527497,2010-10-18 12:11:00,1.25,2010-10
534855,2010-11-24 13:49:00,1.25,2010-11
491110,2009-12-09 14:31:00,1.20,2009-12
531549,2010-11-09 09:06:00,1.10,2010-11
492722,2009-12-18 10:55:00,1.00,2009-12
490940,2009-12-08 14:01:00,0.95,2009-12
497589,2010-02-10 17:19:00,0.95,2010-02
501931,2010-03-22 11:24:00,0.95,2010-03
515572,2010-07-13 12:41:00,0.95,2010-07
522094,2010-09-12 13:10:00,0.95,2010-09
529158,2010-10-26 16:52:00,0.95,2010-10
530136,2010-11-01 15:52:00,0.95,2010-11
531471,2010-11-08 14:06:00,0.95,2010-11
534780,2010-11-24 11:15:00,0.95,2010-11
490952,2009-12-08 14:52:00,0.85,2009-12
499989,2010-03-03 16:30:00,0.85,2010-03
509152,2010-05-20 13:09:00,0.85,2010-05
514662,2010-07-05 12:53:00,0.85,2010-07
502668,2010-03-25 19:06:00,0.84,2010-03
511689,2010-06-09 15:56:00,0.84,2010-06
510552,2010-06-01 16:17:00,0.65,2010-06
519123,2010-08-13 12:14:00,0.55,2010-08
532608,2010-11-12 15:07:00,0.50,2010-11
502731,2010-03-26 11:42:00,0.42,2010-03
507293,2010-05-07 14:28:00,0.42,2010-05
518991,2010-08-12 17:30:00,0.42,2010-08
529767,2010-10-29 15:04:00,0.42,2010-10
528127,2010-10-20 14:42:00,0.19,2010-10
489463,2009-12-01 10:52:00,0.00,2009-12
489464,2009-12-01 10:52:00,0.00,2009-12
489467,2009-12-01 10:53:00,0.00,2009-12
489521,2009-12-01 11:44:00,0.00,2009-12
489655,2009-12-01 17:26:00,0.00,2009-12
489659,2009-12-01 17:39:00,0.00,2009-12
489660,2009-12-01 17:43:00,0.00,2009-12
489663,2009-12-01 18:02:00,0.00,2009-12
489781,2009-12-02 11:45:00,0.00,2009-12
489806,2009-12-02 12:42:00,0.00,2009-12
489820,2009-12-02 13:23:00,0.00,2009-12
489821,2009-12-02 13:25:00,0.00,2009-12
489882,2009-12-02 16:22:00,0.00,2009-12
489898,2009-12-03 09:40:00,0.00,2009-12
489899,2009-12-03 09:41:00,0.00,2009-12
489901,2009-12-03 09:47:00,0.00,2009-12
489903,2009-12-03 09:57:00,0.00,2009-12
490007,2009-12-03 12:09:00,0.00,2009-12
490015,2009-12-03 12:29:00,0.00,2009-12
490016,2009-12-03 12:30:00,0.00,2009-12
490055,2009-12-03 13:22:00,0.00,2009-12
490084,2009-12-03 15:37:00,0.00,2009-12
490123,2009-12-03 18:08:00,0.00,2009-12
490130,2009-12-03 18:28:00,0.00,2009-12
490146,2009-12-04 09:29:00,0.00,2009-12
490150,2009-12-04 09:44:00,0.00,2009-12
490165,2009-12-04 11:32:00,0.00,2009-12
490354,2009-12-04 16:39:00,0.00,2009-12
490379,2009-12-05 13:26:00,0.00,2009-12
490384,2009-12-05 14:00:00,0.00,2009-12
490540,2009-12-07 09:24:00,0.00,2009-12
490543,2009-12-07 09:45:00,0.00,2009-12
490688,2009-12-07 13:50:00,0.00,2009-12
490713,2009-12-07 15:26:00,0.00,2009-12
490715,2009-12-07 15:27:00,0.00,2009-12
490716,2009-12-07 15:28:00,0.00,2009-12
490735,2009-12-07 17:12:00,0.00,2009-12
490736,2009-12-07 17:13:00,0.00,2009-12
490758,2009-12-08 09:38:00,0.00,2009-12
490765,2009-12-08 10:59:00,0.00,2009-12
490766,2009-12-08 11:06:00,0.00,2009-12
490975,2009-12-08 16:41:00,0.00,2009-12
490976,2009-12-08 16:42:00,0.00,2009-12
491046,2009-12-09 10:03:00,0.00,2009-12
491047,2009-12-09 10:04:00,0.00,2009-12
491053,2009-12-09 10:47:00,0.00,2009-12
491065,2009-12-09 11:59:00,0.00,2009-12
491066,2009-12-09 12:17:00,0.00,2009-12
491106,2009-12-09 14:29:00,0.00,2009-12
491107,2009-12-09 14:29:00,0.00,2009-12
491108,2009-12-09 14:29:00,0.00,2009-12
491115,2009-12-09 14:55:00,0.00,2009-12
491117,2009-12-09 14:59:00,0.00,2009-12
491120,2009-12-09 15:05:00,0.00,2009-12
491128,2009-12-09 16:00:00,0.00,2009-12
491137,2009-12-09 16:25:00,0.00,2009-12
491140,2009-12-09 16:42:00,0.00,2009-12
491141,2009-12-09 16:43:00,0.00,2009-12
491142,2009-12-09 16:44:00,0.00,2009-12
491167,2009-12-10 11:09:00,0.00,2009-12
491206,2009-12-10 14:10:00,0.00,2009-12
491355,2009-12-10 15:52:00,0.00,2009-12
491451,2009-12-11 11:09:00,0.00,2009-12
491638,2009-12-11 15:59:00,0.00,2009-12
491639,2009-12-11 16:02:00,0.00,2009-12
491732,2009-12-14 10:00:00,0.00,2009-12
491817,2009-12-14 13:37:00,0.00,2009-12
491968,2009-12-14 17:56:00,0.00,2009-12
491972,2009-12-14 18:43:00,0.00,2009-12
491973,2009-12-14 18:44:00,0.00,2009-12
491974,2009-12-14 18:44:00,0.00,2009-12
491975,2009-12-14 18:44:00,0.00,2009-12
491976,2009-12-14 18:45:00,0.00,2009-12
491977,2009-12-14 18:45:00,0.00,2009-12
491978,2009-12-14 18:45:00,0.00,2009-12
491990,2009-12-15 10:06:00,0.00,2009-12
492000,2009-12-15 11:22:00,0.00,2009-12
492001,2009-12-15 11:22:00,0.00,2009-12
492002,2009-12-15 11:23:00,0.00,2009-12
492006,2009-12-15 11:25:00,0.00,2009-12
492105,2009-12-15 14:07:00,0.00,2009-12
492171,2009-12-15 14:53:00,0.00,2009-12
492182,2009-12-15 15:41:00,0.00,2009-12
492183,2009-12-15 15:42:00,0.00,2009-12
492200,2009-12-15 16:06:00,0.00,2009-12
492215,2009-12-15 17:19:00,0.00,2009-12
492217,2009-12-15 17:28:00,0.00,2009-12
492219,2009-12-15 17:44:00,0.00,2009-12
492364,2009-12-16 13:56:00,0.00,2009-12
492365,2009-12-16 13:56:00,0.00,2009-12
492366,2009-12-16 13:57:00,0.00,2009-12
492464,2009-12-17 11:33:00,0.00,2009-12
492523,2009-12-17 12:30:00,0.00,2009-12
492595,2009-12-17 15:53:00,0.00,2009-12
492646,2009-12-17 17:20:00,0.00,2009-12
492719,2009-12-18 10:49:00,0.00,2009-12
492748,2009-12-18 13:09:00,0.00,2009-12
492786,2009-12-18 17:45:00,0.00,2009-12
492787,2009-12-18 17:45:00,0.00,2009-12
492788,2009-12-18 17:45:00,0.00,2009-12
492789,2009-12-18 17:46:00,0.00,2009-12
492790,2009-12-18 17:46:00,0.00,2009-12
492791,2009-12-18 17:47:00,0.00,2009-12
492835,2009-12-21 09:49:00,0.00,2009-12
493070,2009-12-22 09:27:00,0.00,2009-12
493093,2009-12-22 10:55:00,0.00,2009-12
493108,2009-12-22 11:23:00,0.00,2009-12
493120,2009-12-22 11:28:00,0.00,2009-12
493129,2009-12-22 11:30:00,0.00,2009-12
493133,2009-12-22 11:30:00,0.00,2009-12
493137,2009-12-22 11:31:00,0.00,2009-12
493138,2009-12-22 11:32:00,0.00,2009-12
493140,2009-12-22 11:32:00,0.00,2009-12
493141,2009-12-22 11:33:00,0.00,2009-12
493142,2009-12-22 11:33:00,0.00,2009-12
493143,2009-12-22 11:35:00,0.00,2009-12
493144,2009-12-22 11:35:00,0.00,2009-12
493145,2009-12-22 11:36:00,0.00,2009-12
493146,2009-12-22 11:36:00,0.00,2009-12
493147,2009-12-22 11:37:00,0.00,2009-12
493148,2009-12-22 11:37:00,0.00,2009-12
493149,2009-12-22 11:38:00,0.00,2009-12
493150,2009-12-22 11:38:00,0.00,2009-12
493151,2009-12-22 11:38:00,0.00,2009-12
493152,2009-12-22 11:39:00,0.00,2009-12
493153,2009-12-22 11:39:00,0.00,2009-12
493154,2009-12-22 11:39:00,0.00,2009-12
493155,2009-12-22 11:40:00,0.00,2009-12
493156,2009-12-22 11:40:00,0.00,2009-12
493158,2009-12-22 11:41:00,0.00,2009-12
493159,2009-12-22 11:41:00,0.00,2009-12
493160,2009-12-22 11:48:00,0.00,2009-12
493161,2009-12-22 11:48:00,0.00,2009-12
493162,2009-12-22 11:49:00,0.00,2009-12
493163,2009-12-22 11:49:00,0.00,2009-12
493164,2009-12-22 11:49:00,0.00,2009-12
493165,2009-12-22 11:50:00,0.00,2009-12
493166,2009-12-22 11:50:00,0.00,2009-12
493167,2009-12-22 11:50:00,0.00,2009-12
493169,2009-12-22 11:50:00,0.00,2009-12
493170,2009-12-22 11:51:00,0.00,2009-12
493171,2009-12-22 11:51:00,0.00,2009-12
493172,2009-12-22 11:51:00,0.00,2009-12
493173,2009-12-22 11:51:00,0.00,2009-12
493174,2009-12-22 11:51:00,0.00,2009-12
493175,2009-12-22 11:52:00,0.00,2009-12
493176,2009-12-22 11:52:00,0.00,2009-12
493177,2009-12-22 11:52:00,0.00,2009-12
493178,2009-12-22 11:53:00,0.00,2009-12
493179,2009-12-22 11:53:00,0.00,2009-12
493180,2009-12-22 11:53:00,0.00,2009-12
493184,2009-12-22 12:03:00,0.00,2009-12
493185,2009-12-22 12:03:00,0.00,2009-12
493186,2009-12-22 12:04:00,0.00,2009-12
493192,2009-12-22 13:18:00,0.00,2009-12
493193,2009-12-22 13:19:00,0.00,2009-12
493194,2009-12-22 13:19:00,0.00,2009-12
493195,2009-12-22 13:20:00,0.00,2009-12
493196,2009-12-22 13:21:00,0.00,2009-12
493197,2009-12-22 13:21:00,0.00,2009-12
493198,2009-12-22 13:22:00,0.00,2009-12
493199,2009-12-22 13:22:00,0.00,2009-12
493201,2009-12-22 13:23:00,0.00,2009-12
493202,2009-12-22 13:23:00,0.00,2009-12
493203,2009-12-22 13:23:00,0.00,2009-12
493204,2009-12-22 13:24:00,0.00,2009-12
493205,2009-12-22 13:24:00,0.00,2009-12
493206,2009-12-22 13:24:00,0.00,2009-12
493207,2009-12-22 13:25:00,0.00,2009-12
493208,2009-12-22 13:25:00,0.00,2009-12
493209,2009-12-22 13:27:00,0.00,2009-12
493210,2009-12-22 13:27:00,0.00,2009-12
493211,2009-12-22 13:27:00,0.00,2009-12
493212,2009-12-22 13:28:00,0.00,2009-12
493213,2009-12-22 13:28:00,0.00,2009-12
493214,2009-12-22 13:28:00,0.00,2009-12
493215,2009-12-22 13:29:00,0.00,2009-12
493217,2009-12-22 13:34:00,0.00,2009-12
493218,2009-12-22 13:39:00,0.00,2009-12
493219,2009-12-22 13:39:00,0.00,2009-12
493220,2009-12-22 13:39:00,0.00,2009-12
493221,2009-12-22 13:40:00,0.00,2009-12
493222,2009-12-22 13:40:00,0.00,2009-12
493223,2009-12-22 13:41:00,0.00,2009-12
493224,2009-12-22 13:42:00,0.00,2009-12
493225,2009-12-22 13:42:00,0.00,2009-12
493226,2009-12-22 13:43:00,0.00,2009-12
493227,2009-12-22 13:43:00,0.00,2009-12
493228,2009-12-22 13:44:00,0.00,2009-12
493229,2009-12-22 13:44:00,0.00,2009-12
493230,2009-12-22 13:44:00,0.00,2009-12
493231,2009-12-22 13:44:00,0.00,2009-12
493232,2009-12-22 13:44:00,0.00,2009-12
493233,2009-12-22 13:45:00,0.00,2009-12
493234,2009-12-22 13:45:00,0.00,2009-12
493235,2009-12-22 13:45:00,0.00,2009-12
493236,2009-12-22 13:46:00,0.00,2009-12
493237,2009-12-22 13:46:00,0.00,2009-12
493238,2009-12-22 13:46:00,0.00,2009-12
493239,2009-12-22 13:46:00,0.00,2009-12
493240,2009-12-22 13:47:00,0.00,2009-12
493241,2009-12-22 13:47:00,0.00,2009-12
493242,2009-12-22 13:47:00,0.00,2009-12
493243,2009-12-22 13:47:00,0.00,2009-12
493244,2009-12-22 13:48:00,0.00,2009-12
493245,2009-12-22 13:48:00,0.00,2009-12
493246,2009-12-22 13:49:00,0.00,2009-12
493247,2009-12-22 13:50:00,0.00,2009-12
493248,2009-12-22 13:50:00,0.00,2009-12
493249,2009-12-22 13:50:00,0.00,2009-12
493250,2009-12-22 13:50:00,0.00,2009-12
493251,2009-12-22 13:50:00,0.00,2009-12
493252,2009-12-22 13:51:00,0.00,2009-12
493253,2009-12-22 13:51:00,0.00,2009-12
493254,2009-12-22 13:51:00,0.00,2009-12
493255,2009-12-22 13:52:00,0.00,2009-12
493256,2009-12-22 13:52:00,0.00,2009-12
493268,2009-12-22 15:07:00,0.00,2009-12
493270,2009-12-22 15:08:00,0.00,2009-12
493272,2009-12-22 15:08:00,0.00,2009-12
493274,2009-12-22 15:09:00,0.00,2009-12
493275,2009-12-22 15:10:00,0.00,2009-12
493277,2009-12-22 15:10:00,0.00,2009-12
493278,2009-12-22 15:11:00,0.00,2009-12
493279,2009-12-22 15:11:00,0.00,2009-12
493280,2009-12-22 15:11:00,0.00,2009-12
493281,2009-12-22 15:12:00,0.00,2009-12
493282,2009-12-22 15:12:00,0.00,2009-12
493284,2009-12-22 15:12:00,0.00,2009-12
493285,2009-12-22 15:12:00,0.00,2009-12
493286,2009-12-22 15:13:00,0.00,2009-12
493289,2009-12-22 15:13:00,0.00,2009-12
493291,2009-12-22 15:13:00,0.00,2009-12
493292,2009-12-22 15:14:00,0.00,2009-12
493293,2009-12-22 15:15:00,0.00,2009-12
493294,2009-12-22 15:15:00,0.00,2009-12
493295,2009-12-22 15:16:00,0.00,2009-12
493296,2009-12-22 15:16:00,0.00,2009-12
493297,2009-12-22 15:17:00,0.00,2009-12
493298,2009-12-22 15:17:00,0.00,2009-12
493299,2009-12-22 15:17:00,0.00,2009-12
493327,2009-12-23 09:44:00,0.00,2009-12
493328,2009-12-23 09:44:00,0.00,2009-12
493343,2009-12-23 10:04:00,0.00,2009-12
493370,2009-12-23 10:29:00,0.00,2009-12
493405,2009-12-23 16:01:00,0.00,2009-12
493406,2009-12-23 16:02:00,0.00,2009-12
493494,2010-01-04 14:56:00,0.00,2010-01
493508,2010-01-04 15:08:00,0.00,2010-01
493509,2010-01-04 15:08:00,0.00,2010-01
493510,2010-01-04 15:08:00,0.00,2010-01
493511,2010-01-04 15:09:00,0.00,2010-01
493512,2010-01-04 15:09:00,0.00,2010-01
493513,2010-01-04 15:09:00,0.00,2010-01
493514,2010-01-04 15:09:00,0.00,2010-01
493515,2010-01-04 15:11:00,0.00,2010-01
493516,2010-01-04 15:11:00,0.00,2010-01
493517,2010-01-04 15:11:00,0.00,2010-01
493518,2010-01-04 15:12:00,0.00,2010-01
493519,2010-01-04 15:12:00,0.00,2010-01
493520,2010-01-04 15:12:00,0.00,2010-01
493521,2010-01-04 15:12:00,0.00,2010-01
493522,2010-01-04 15:13:00,0.00,2010-01
493523,2010-01-04 15:13:00,0.00,2010-01
493524,2010-01-04 15:13:00,0.00,2010-01
493525,2010-01-04 15:13:00,0.00,2010-01
493526,2010-01-04 15:14:00,0.00,2010-01
493527,2010-01-04 15:15:00,0.00,2010-01
493528,2010-01-04 15:16:00,0.00,2010-01
493529,2010-01-04 15:16:00,0.00,2010-01
493530,2010-01-04 15:16:00,0.00,2010-01
493531,2010-01-04 15:17:00,0.00,2010-01
493532,2010-01-04 15:17:00,0.00,2010-01
493533,2010-01-04 15:18:00,0.00,2010-01
493534,2010-01-04 15:19:00,0.00,2010-01
493567,2010-01-05 09:16:00,0.00,2010-01
493572,2010-01-05 10:13:00,0.00,2010-01
493668,2010-01-05 12:16:00,0.00,2010-01
493669,2010-01-05 12:17:00,0.00,2010-01
493697,2010-01-05 13:41:00,0.00,2010-01
493698,2010-01-05 13:42:00,0.00,2010-01
493821,2010-01-07 12:43:00,0.00,2010-01
493837,2010-01-07 13:49:00,0.00,2010-01
493845,2010-01-07 15:02:00,0.00,2010-01
493858,2010-01-07 16:12:00,0.00,2010-01
493879,2010-01-08 09:20:00,0.00,2010-01
493928,2010-01-08 11:53:00,0.00,2010-01
494025,2010-01-11 10:11:00,0.00,2010-01
494031,2010-01-11 10:39:00,0.00,2010-01
494034,2010-01-11 11:09:00,0.00,2010-01
494038,2010-01-11 11:49:00,0.00,2010-01
494039,2010-01-11 11:51:00,0.00,2010-01
494114,2010-01-11 12:30:00,0.00,2010-01
494152,2010-01-11 15:07:00,0.00,2010-01
494155,2010-01-11 15:34:00,0.00,2010-01
494158,2010-01-11 16:01:00,0.00,2010-01
494159,2010-01-11 16:32:00,0.00,2010-01
494162,2010-01-11 17:18:00,0.00,2010-01
494168,2010-01-12 09:55:00,0.00,2010-01
494186,2010-01-12 10:48:00,0.00,2010-01
494232,2010-01-12 14:16:00,0.00,2010-01
494248,2010-01-12 16:39:00,0.00,2010-01
494249,2010-01-12 16:40:00,0.00,2010-01
494250,2010-01-12 16:40:00,0.00,2010-01
494251,2010-01-12 16:40:00,0.00,2010-01
494252,2010-01-12 16:43:00,0.00,2010-01
494253,2010-01-12 16:43:00,0.00,2010-01
494254,2010-01-12 16:43:00,0.00,2010-01
494255,2010-01-12 16:44:00,0.00,2010-01
494256,2010-01-12 16:44:00,0.00,2010-01
494257,2010-01-12 16:44:00,0.00,2010-01
494258,2010-01-12 16:45:00,0.00,2010-01
494259,2010-01-12 16:45:00,0.00,2010-01
494260,2010-01-12 16:46:00,0.00,2010-01
494261,2010-01-12 16:47:00,0.00,2010-01
494262,2010-01-12 16:47:00,0.00,2010-01
494263,2010-01-12 16:47:00,0.00,2010-01
494265,2010-01-12 16:55:00,0.00,2010-01
494266,2010-01-12 16:56:00,0.00,2010-01
494273,2010-01-13 10:04:00,0.00,2010-01
494274,2010-01-13 10:05:00,0.00,2010-01
494279,2010-01-13 10:41:00,0.00,2010-01
494340,2010-01-13 13:06:00,0.00,2010-01
494341,2010-01-13 13:07:00,0.00,2010-01
494373,2010-01-13 16:37:00,0.00,2010-01
494374,2010-01-13 16:37:00,0.00,2010-01
494375,2010-01-13 16:38:00,0.00,2010-01
494376,2010-01-13 16:38:00,0.00,2010-01
494377,2010-01-13 16:41:00,0.00,2010-01
494380,2010-01-13 17:39:00,0.00,2010-01
494388,2010-01-14 09:58:00,0.00,2010-01
494393,2010-01-14 10:25:00,0.00,2010-01
494446,2010-01-14 13:18:00,0.00,2010-01
494487,2010-01-14 17:08:00,0.00,2010-01
494565,2010-01-15 10:58:00,0.00,2010-01
494610,2010-01-15 13:12:00,0.00,2010-01
494631,2010-01-15 16:52:00,0.00,2010-01
494723,2010-01-18 12:25:00,0.00,2010-01
494796,2010-01-18 14:22:00,0.00,2010-01
494800,2010-01-18 14:50:00,0.00,2010-01
494813,2010-01-18 18:11:00,0.00,2010-01
494923,2010-01-20 10:10:00,0.00,2010-01
494924,2010-01-20 10:11:00,0.00,2010-01
494925,2010-01-20 10:11:00,0.00,2010-01
495027,2010-01-20 13:48:00,0.00,2010-01
495064,2010-01-20 16:37:00,0.00,2010-01
495066,2010-01-20 16:53:00,0.00,2010-01
495067,2010-01-20 16:53:00,0.00,2010-01
495068,2010-01-20 16:54:00,0.00,2010-01
495069,2010-01-20 17:11:00,0.00,2010-01
495081,2010-01-21 09:40:00,0.00,2010-01
495082,2010-01-21 10:12:00,0.00,2010-01
495083,2010-01-21 10:12:00,0.00,2010-01
495089,2010-01-21 10:48:00,0.00,2010-01
495092,2010-01-21 11:01:00,0.00,2010-01
495180,2010-01-21 13:36:00,0.00,2010-01
495191,2010-01-21 14:51:00,0.00,2010-01
495199,2010-01-21 16:25:00,0.00,2010-01
495204,2010-01-21 16:39:00,0.00,2010-01
495205,2010-01-21 16:41:00,0.00,2010-01
495207,2010-01-21 16:50:00,0.00,2010-01
495209,2010-01-21 16:58:00,0.00,2010-01
495210,2010-01-21 16:58:00,0.00,2010-01
495211,2010-01-21 16:58:00,0.00,2010-01
495212,2010-01-21 17:00:00,0.00,2010-01
495213,2010-01-21 17:02:00,0.00,2010-01
495214,2010-01-21 17:06:00,0.00,2010-01
495216,2010-01-21 17:14:00,0.00,2010-01
495217,2010-01-21 17:27:00,0.00,2010-01
495218,2010-01-21 17:31:00,0.00,2010-01
495219,2010-01-21 17:31:00,0.00,2010-01
495220,2010-01-21 17:31:00,0.00,2010-01
495221,2010-01-21 17:32:00,0.00,2010-01
495222,2010-01-21 17:37:00,0.00,2010-01
495223,2010-01-21 17:37:00,0.00,2010-01
495278,2010-01-22 11:42:00,0.00,2010-01
495296,2010-01-22 13:35:00,0.00,2010-01
495297,2010-01-22 13:36:00,0.00,2010-01
495298,2010-01-22 13:36:00,0.00,2010-01
495299,2010-01-22 13:38:00,0.00,2010-01
495301,2010-01-22 13:39:00,0.00,2010-01
495303,2010-01-22 13:43:00,0.00,2010-01
495305,2010-01-22 14:06:00,0.00,2010-01
495306,2010-01-22 14:08:00,0.00,2010-01
495315,2010-01-22 14:41:00,0.00,2010-01
495320,2010-01-22 15:40:00,0.00,2010-01
495321,2010-01-22 15:41:00,0.00,2010-01
495323,2010-01-22 15:46:00,0.00,2010-01
495324,2010-01-22 15:54:00,0.00,2010-01
495325,2010-01-22 15:55:00,0.00,2010-01
495326,2010-01-22 15:55:00,0.00,2010-01
495327,2010-01-22 15:59:00,0.00,2010-01
495328,2010-01-22 16:01:00,0.00,2010-01
495329,2010-01-22 16:01:00,0.00,2010-01
495330,2010-01-22 16:01:00,0.00,2010-01
495334,2010-01-22 16:47:00,0.00,2010-01
495335,2010-01-22 17:10:00,0.00,2010-01
495336,2010-01-22 17:10:00,0.00,2010-01
495337,2010-01-22 17:10:00,0.00,2010-01
495338,2010-01-22 17:11:00,0.00,2010-01
495339,2010-01-22 17:14:00,0.00,2010-01
495403,2010-01-25 09:45:00,0.00,2010-01
495410,2010-01-25 11:08:00,0.00,2010-01
495411,2010-01-25 11:08:00,0.00,2010-01
495412,2010-01-25 11:11:00,0.00,2010-01
495413,2010-01-25 11:15:00,0.00,2010-01
495464,2010-01-25 12:07:00,0.00,2010-01
495532,2010-01-25 15:29:00,0.00,2010-01
495550,2010-01-25 16:14:00,0.00,2010-01
495588,2010-01-26 10:22:00,0.00,2010-01
495589,2010-01-26 10:23:00,0.00,2010-01
495590,2010-01-26 10:24:00,0.00,2010-01
495592,2010-01-26 10:26:00,0.00,2010-01
495593,2010-01-26 10:29:00,0.00,2010-01
495594,2010-01-26 10:29:00,0.00,2010-01
495595,2010-01-26 10:30:00,0.00,2010-01
495596,2010-01-26 10:30:00,0.00,2010-01
495597,2010-01-26 10:30:00,0.00,2010-01
495598,2010-01-26 10:30:00,0.00,2010-01
495599,2010-01-26 10:31:00,0.00,2010-01
495600,2010-01-26 10:31:00,0.00,2010-01
495601,2010-01-26 10:31:00,0.00,2010-01
495602,2010-01-26 10:31:00,0.00,2010-01
495603,2010-01-26 10:32:00,0.00,2010-01
495604,2010-01-26 10:32:00,0.00,2010-01
495606,2010-01-26 10:32:00,0.00,2010-01
495607,2010-01-26 10:32:00,0.00,2010-01
495608,2010-01-26 10:33:00,0.00,2010-01
495610,2010-01-26 10:37:00,0.00,2010-01
495611,2010-01-26 10:37:00,0.00,2010-01
495612,2010-01-26 10:39:00,0.00,2010-01
495613,2010-01-26 10:40:00,0.00,2010-01
495614,2010-01-26 10:40:00,0.00,2010-01
495615,2010-01-26 10:41:00,0.00,2010-01
495616,2010-01-26 10:41:00,0.00,2010-01
495617,2010-01-26 10:41:00,0.00,2010-01
495618,2010-01-26 10:44:00,0.00,2010-01
495619,2010-01-26 10:44:00,0.00,2010-01
495620,2010-01-26 10:44:00,0.00,2010-01
495621,2010-01-26 10:44:00,0.00,2010-01
495623,2010-01-26 10:44:00,0.00,2010-01
495704,2010-01-26 13:00:00,0.00,2010-01
495857,2010-01-27 10:56:00,0.00,2010-01
495860,2010-01-27 10:57:00,0.00,2010-01
495874,2010-01-27 11:25:00,0.00,2010-01
495876,2010-01-27 11:33:00,0.00,2010-01
495877,2010-01-27 11:33:00,0.00,2010-01
495878,2010-01-27 11:37:00,0.00,2010-01
495879,2010-01-27 11:38:00,0.00,2010-01
495888,2010-01-27 12:19:00,0.00,2010-01
495890,2010-01-27 12:19:00,0.00,2010-01
495891,2010-01-27 12:20:00,0.00,2010-01
495892,2010-01-27 12:21:00,0.00,2010-01
495893,2010-01-27 12:22:00,0.00,2010-01
495894,2010-01-27 12:23:00,0.00,2010-01
495996,2010-01-28 11:41:00,0.00,2010-01
495997,2010-01-28 11:42:00,0.00,2010-01
495998,2010-01-28 11:44:00,0.00,2010-01
496005,2010-01-28 12:30:00,0.00,2010-01
496006,2010-01-28 12:30:00,0.00,2010-01
496076,2010-01-28 17:47:00,0.00,2010-01
496077,2010-01-28 17:49:00,0.00,2010-01
496078,2010-01-28 17:49:00,0.00,2010-01
496079,2010-01-28 17:50:00,0.00,2010-01
496080,2010-01-28 17:53:00,0.00,2010-01
496082,2010-01-28 17:54:00,0.00,2010-01
496091,2010-01-29 10:03:00,0.00,2010-01
496169,2010-01-29 11:51:00,0.00,2010-01
496246,2010-01-29 15:45:00,0.00,2010-01
496248,2010-01-29 16:17:00,0.00,2010-01
496249,2010-01-29 16:17:00,0.00,2010-01
496250,2010-01-29 16:17:00,0.00,2010-01
496251,2010-01-29 16:17:00,0.00,2010-01
496252,2010-01-29 16:18:00,0.00,2010-01
496253,2010-01-29 16:18:00,0.00,2010-01
496353,2010-02-01 09:47:00,0.00,2010-02
496364,2010-02-01 11:15:00,0.00,2010-02
496479,2010-02-01 16:23:00,0.00,2010-02
496482,2010-02-01 16:57:00,0.00,2010-02
496485,2010-02-01 17:03:00,0.00,2010-02
496489,2010-02-01 17:17:00,0.00,2010-02
496508,2010-02-02 10:37:00,0.00,2010-02
496619,2010-02-03 09:15:00,0.00,2010-02
496620,2010-02-03 09:16:00,0.00,2010-02
496622,2010-02-03 09:16:00,0.00,2010-02
496632,2010-02-03 11:06:00,0.00,2010-02
496633,2010-02-03 11:06:00,0.00,2010-02
496634,2010-02-03 11:07:00,0.00,2010-02
496635,2010-02-03 11:07:00,0.00,2010-02
496636,2010-02-03 11:08:00,0.00,2010-02
496637,2010-02-03 11:08:00,0.00,2010-02
496638,2010-02-03 11:08:00,0.00,2010-02
496639,2010-02-03 11:13:00,0.00,2010-02
496640,2010-02-03 11:14:00,0.00,2010-02
496645,2010-02-03 12:03:00,0.00,2010-02
496646,2010-02-03 12:14:00,0.00,2010-02
496647,2010-02-03 12:15:00,0.00,2010-02
496648,2010-02-03 12:15:00,0.00,2010-02
496649,2010-02-03 12:16:00,0.00,2010-02
496650,2010-02-03 12:19:00,0.00,2010-02
496653,2010-02-03 12:31:00,0.00,2010-02
496660,2010-02-03 12:36:00,0.00,2010-02
496678,2010-02-03 12:51:00,0.00,2010-02
496680,2010-02-03 12:58:00,0.00,2010-02
496682,2010-02-03 13:01:00,0.00,2010-02
496707,2010-02-03 13:47:00,0.00,2010-02
496708,2010-02-03 13:47:00,0.00,2010-02
496709,2010-02-03 13:51:00,0.00,2010-02
