invoiceno,invoicedate_ts,ordertotal
516126,2010-07-16 15:00:00,0.00
516127,2010-07-16 15:00:00,0.00
516198,2010-07-19 10:33:00,0.00
516200,2010-07-19 10:33:00,0.00
516472,2010-07-20 15:55:00,0.00
516473,2010-07-20 15:56:00,0.00
516474,2010-07-20 15:57:00,0.00
516491,2010-07-21 10:24:00,0.00
516654,2010-07-22 11:27:00,0.00
516660,2010-07-22 11:29:00,0.00
516662,2010-07-22 11:30:00,0.00
516666,2010-07-22 11:30:00,0.00
516669,2010-07-22 11:32:00,0.00
516670,2010-07-22 11:32:00,0.00
516671,2010-07-22 11:33:00,0.00
516675,2010-07-22 11:34:00,0.00
516681,2010-07-22 11:37:00,0.00
516723,2010-07-22 12:38:00,0.00
516724,2010-07-22 12:40:00,0.00
516755,2010-07-22 16:33:00,0.00
516756,2010-07-22 16:33:00,0.00
516759,2010-07-22 16:40:00,0.00
517255,2010-07-27 16:32:00,0.00
517278,2010-07-28 10:28:00,0.00
517396,2010-07-29 10:08:00,0.00
517533,2010-07-29 15:34:00,0.00
517534,2010-07-29 15:35:00,0.00
517535,2010-07-29 15:35:00,0.00
517879,2010-08-02 16:59:00,0.00
517880,2010-08-02 16:59:00,0.00
517881,2010-08-02 17:00:00,0.00
517907,2010-08-03 10:06:00,0.00
517908,2010-08-03 10:16:00,0.00
517954,2010-08-03 11:56:00,0.00
518223,2010-08-05 13:54:00,0.00
518234,2010-08-05 15:51:00,0.00
518235,2010-08-05 15:53:00,0.00
518236,2010-08-05 15:53:00,0.00
518237,2010-08-05 15:54:00,0.00
518238,2010-08-05 15:54:00,0.00
518239,2010-08-05 15:54:00,0.00
518240,2010-08-05 15:55:00,0.00
518241,2010-08-05 15:55:00,0.00
518277,2010-08-06 10:07:00,0.00
518283,2010-08-06 10:49:00,0.00
518304,2010-08-06 12:02:00,0.00
518424,2010-08-09 09:28:00,0.00
518425,2010-08-09 09:29:00,0.00
518430,2010-08-09 10:45:00,0.00
518487,2010-08-09 12:28:00,0.00
518488,2010-08-09 12:29:00,0.00
518489,2010-08-09 12:29:00,0.00
518490,2010-08-09 12:29:00,0.00
518491,2010-08-09 12:29:00,0.00
518492,2010-08-09 12:30:00,0.00
518493,2010-08-09 12:30:00,0.00
518494,2010-08-09 12:30:00,0.00
518495,2010-08-09 12:30:00,0.00
518496,2010-08-09 12:31:00,0.00
518785,2010-08-11 16:55:00,0.00
518882,2010-08-12 13:15:00,0.00
518883,2010-08-12 13:15:00,0.00
518884,2010-08-12 13:15:00,0.00
518885,2010-08-12 13:18:00,0.00
518886,2010-08-12 13:19:00,0.00
518908,2010-08-12 14:33:00,0.00
518909,2010-08-12 14:35:00,0.00
518911,2010-08-12 14:35:00,0.00
518912,2010-08-12 14:35:00,0.00
518913,2010-08-12 14:36:00,0.00
518914,2010-08-12 14:36:00,0.00
518915,2010-08-12 14:37:00,0.00
518916,2010-08-12 14:37:00,0.00
518917,2010-08-12 14:38:00,0.00
518918,2010-08-12 14:38:00,0.00
518920,2010-08-12 14:39:00,0.00
518921,2010-08-12 14:39:00,0.00
518922,2010-08-12 14:39:00,0.00
518923,2010-08-12 14:40:00,0.00
518924,2010-08-12 14:40:00,0.00
518925,2010-08-12 14:40:00,0.00
518926,2010-08-12 14:41:00,0.00
518927,2010-08-12 14:41:00,0.00
518928,2010-08-12 14:42:00,0.00
518929,2010-08-12 14:42:00,0.00
518930,2010-08-12 14:42:00,0.00
518931,2010-08-12 14:43:00,0.00
518932,2010-08-12 14:43:00,0.00
518933,2010-08-12 14:43:00,0.00
518934,2010-08-12 14:44:00,0.00
518935,2010-08-12 14:44:00,0.00
518936,2010-08-12 14:45:00,0.00
518937,2010-08-12 14:46:00,0.00
518938,2010-08-12 14:46:00,0.00
518939,2010-08-12 14:47:00,0.00
518940,2010-08-12 14:47:00,0.00
518941,2010-08-12 14:48:00,0.00
518943,2010-08-12 14:49:00,0.00
518965,2010-08-12 15:45:00,0.00
518984,2010-08-12 17:01:00,0.00
518986,2010-08-12 17:02:00,0.00
518987,2010-08-12 17:04:00,0.00
519016,2010-08-13 09:13:00,0.00
519017,2010-08-13 09:14:00,0.00
519018,2010-08-13 09:15:00,0.00
519019,2010-08-13 09:16:00,0.00
519020,2010-08-13 09:17:00,0.00
519021,2010-08-13 09:17:00,0.00
519022,2010-08-13 09:17:00,0.00
519023,2010-08-13 09:17:00,0.00
519026,2010-08-13 09:59:00,0.00
519088,2010-08-13 11:46:00,0.00
519089,2010-08-13 11:46:00,0.00
519090,2010-08-13 11:46:00,0.00
519091,2010-08-13 11:47:00,0.00
519092,2010-08-13 11:47:00,0.00
519093,2010-08-13 11:47:00,0.00
519094,2010-08-13 11:48:00,0.00
519095,2010-08-13 11:48:00,0.00
519096,2010-08-13 11:48:00,0.00
519097,2010-08-13 11:49:00,0.00
519099,2010-08-13 11:53:00,0.00
519100,2010-08-13 11:53:00,0.00
519101,2010-08-13 11:54:00,0.00
519102,2010-08-13 11:54:00,0.00
519103,2010-08-13 11:54:00,0.00
519104,2010-08-13 11:55:00,0.00
519105,2010-08-13 11:55:00,0.00
519106,2010-08-13 11:56:00,0.00
519107,2010-08-13 11:56:00,0.00
519108,2010-08-13 11:56:00,0.00
519109,2010-08-13 11:57:00,0.00
519110,2010-08-13 11:57:00,0.00
519111,2010-08-13 11:58:00,0.00
519112,2010-08-13 11:58:00,0.00
519113,2010-08-13 11:58:00,0.00
519114,2010-08-13 11:59:00,0.00
519117,2010-08-13 11:59:00,0.00
519118,2010-08-13 12:00:00,0.00
519119,2010-08-13 12:00:00,0.00
519185,2010-08-13 15:24:00,0.00
519191,2010-08-13 16:53:00,0.00
519269,2010-08-16 09:56:00,0.00
519270,2010-08-16 09:57:00,0.00
519271,2010-08-16 09:57:00,0.00
519272,2010-08-16 09:57:00,0.00
519273,2010-08-16 09:58:00,0.00
519274,2010-08-16 09:58:00,0.00
519359,2010-08-16 12:47:00,0.00
519360,2010-08-16 12:48:00,0.00
519361,2010-08-16 12:49:00,0.00
519362,2010-08-16 12:53:00,0.00
519363,2010-08-16 12:57:00,0.00
519364,2010-08-16 13:01:00,0.00
519365,2010-08-16 13:02:00,0.00
519366,2010-08-16 13:03:00,0.00
519367,2010-08-16 13:03:00,0.00
519368,2010-08-16 13:09:00,0.00
519370,2010-08-16 13:09:00,0.00
519373,2010-08-16 13:28:00,0.00
519374,2010-08-16 13:28:00,0.00
519375,2010-08-16 13:28:00,0.00
519376,2010-08-16 13:29:00,0.00
519377,2010-08-16 13:30:00,0.00
519379,2010-08-16 13:32:00,0.00
519478,2010-08-17 12:52:00,0.00
519480,2010-08-17 12:53:00,0.00
519579,2010-08-18 13:10:00,0.00
519603,2010-08-18 16:04:00,0.00
519608,2010-08-18 16:25:00,0.00
520022,2010-08-23 12:21:00,0.00
520024,2010-08-23 12:32:00,0.00
520083,2010-08-24 10:42:00,0.00
520219,2010-08-25 09:41:00,0.00
520227,2010-08-25 10:21:00,0.00
520229,2010-08-25 10:23:00,0.00
520321,2010-08-25 12:13:00,0.00
520325,2010-08-25 12:19:00,0.00
520326,2010-08-25 12:19:00,0.00
520328,2010-08-25 12:25:00,0.00
520330,2010-08-25 12:29:00,0.00
520331,2010-08-25 12:29:00,0.00
520332,2010-08-25 12:30:00,0.00
520333,2010-08-25 12:31:00,0.00
520335,2010-08-25 12:31:00,0.00
520399,2010-08-25 16:14:00,0.00
520408,2010-08-26 09:32:00,0.00
520486,2010-08-26 11:57:00,0.00
520487,2010-08-26 11:57:00,0.00
520488,2010-08-26 11:58:00,0.00
520489,2010-08-26 11:58:00,0.00
520490,2010-08-26 11:59:00,0.00
520491,2010-08-26 11:59:00,0.00
520492,2010-08-26 11:59:00,0.00
520498,2010-08-26 12:26:00,0.00
520499,2010-08-26 12:26:00,0.00
520501,2010-08-26 12:36:00,0.00
520573,2010-08-27 09:54:00,0.00
520574,2010-08-27 10:02:00,0.00
520578,2010-08-27 10:25:00,0.00
520579,2010-08-27 10:25:00,0.00
520580,2010-08-27 10:25:00,0.00
520581,2010-08-27 10:26:00,0.00
520583,2010-08-27 10:39:00,0.00
520739,2010-08-31 10:10:00,0.00
520741,2010-08-31 10:11:00,0.00
520852,2010-08-31 13:04:00,0.00
520898,2010-09-01 09:22:00,0.00
520905,2010-09-01 10:29:00,0.00
521042,2010-09-02 09:34:00,0.00
521171,2010-09-02 15:13:00,0.00
521198,2010-09-02 17:31:00,0.00
521224,2010-09-03 10:45:00,0.00
521281,2010-09-03 11:37:00,0.00
521347,2010-09-03 14:08:00,0.00
521348,2010-09-03 14:10:00,0.00
521408,2010-09-06 11:13:00,0.00
521409,2010-09-06 11:14:00,0.00
521489,2010-09-06 13:45:00,0.00
521490,2010-09-06 13:45:00,0.00
521491,2010-09-06 13:46:00,0.00
521492,2010-09-06 13:46:00,0.00
521517,2010-09-06 14:37:00,0.00
521519,2010-09-06 14:37:00,0.00
521545,2010-09-06 15:13:00,0.00
521550,2010-09-06 15:56:00,0.00
521551,2010-09-06 15:56:00,0.00
521694,2010-09-08 09:56:00,0.00
521772,2010-09-08 12:36:00,0.00
521773,2010-09-08 12:37:00,0.00
521774,2010-09-08 12:37:00,0.00
521776,2010-09-08 12:38:00,0.00
521777,2010-09-08 12:38:00,0.00
521778,2010-09-08 12:40:00,0.00
521779,2010-09-08 12:42:00,0.00
521780,2010-09-08 12:42:00,0.00
521782,2010-09-08 12:42:00,0.00
521783,2010-09-08 12:43:00,0.00
521859,2010-09-09 11:00:00,0.00
521863,2010-09-09 11:01:00,0.00
521865,2010-09-09 11:01:00,0.00
521867,2010-09-09 11:03:00,0.00
521895,2010-09-09 12:15:00,0.00
521926,2010-09-09 15:20:00,0.00
521929,2010-09-09 15:29:00,0.00
521930,2010-09-09 15:29:00,0.00
521933,2010-09-09 15:51:00,0.00
521934,2010-09-09 15:56:00,0.00
521939,2010-09-09 16:33:00,0.00
521940,2010-09-09 16:35:00,0.00
521942,2010-09-09 16:40:00,0.00
522028,2010-09-10 12:05:00,0.00
522155,2010-09-13 10:49:00,0.00
522171,2010-09-13 11:29:00,0.00
522194,2010-09-13 11:54:00,0.00
522195,2010-09-13 11:54:00,0.00
522503,2010-09-15 11:24:00,0.00
522504,2010-09-15 11:25:00,0.00
522505,2010-09-15 11:25:00,0.00
522506,2010-09-15 11:25:00,0.00
522507,2010-09-15 11:25:00,0.00
522508,2010-09-15 11:26:00,0.00
522509,2010-09-15 11:26:00,0.00
522529,2010-09-15 11:50:00,0.00
522532,2010-09-15 11:50:00,0.00
522534,2010-09-15 11:51:00,0.00
522537,2010-09-15 11:51:00,0.00
522539,2010-09-15 11:52:00,0.00
522551,2010-09-15 11:55:00,0.00
522554,2010-09-15 11:56:00,0.00
522556,2010-09-15 11:56:00,0.00
522558,2010-09-15 11:57:00,0.00
522559,2010-09-15 11:57:00,0.00
522587,2010-09-15 12:37:00,0.00
522593,2010-09-15 13:18:00,0.00
522721,2010-09-16 12:20:00,0.00
522726,2010-09-16 12:41:00,0.00
522727,2010-09-16 12:41:00,0.00
522728,2010-09-16 12:42:00,0.00
522729,2010-09-16 12:42:00,0.00
522730,2010-09-16 12:42:00,0.00
522731,2010-09-16 12:43:00,0.00
522745,2010-09-16 13:13:00,0.00
522747,2010-09-16 13:14:00,0.00
522749,2010-09-16 13:25:00,0.00
522753,2010-09-16 13:34:00,0.00
522754,2010-09-16 13:35:00,0.00
522756,2010-09-16 13:37:00,0.00
522758,2010-09-16 13:39:00,0.00
522759,2010-09-16 13:40:00,0.00
522776,2010-09-16 14:37:00,0.00
522781,2010-09-16 14:38:00,0.00
522784,2010-09-16 14:39:00,0.00
522790,2010-09-16 14:48:00,0.00
522791,2010-09-16 14:49:00,0.00
522804,2010-09-16 16:35:00,0.00
522829,2010-09-17 10:24:00,0.00
522831,2010-09-17 10:25:00,0.00
523193,2010-09-20 17:42:00,0.00
523284,2010-09-21 12:04:00,0.00
523287,2010-09-21 12:14:00,0.00
523288,2010-09-21 12:15:00,0.00
523317,2010-09-21 13:31:00,0.00
523318,2010-09-21 13:32:00,0.00
523325,2010-09-21 14:12:00,0.00
523368,2010-09-21 18:20:00,0.00
523509,2010-09-22 12:19:00,0.00
523517,2010-09-22 13:02:00,0.00
523518,2010-09-22 13:02:00,0.00
523519,2010-09-22 13:03:00,0.00
523520,2010-09-22 13:03:00,0.00
523521,2010-09-22 13:06:00,0.00
523522,2010-09-22 13:06:00,0.00
523523,2010-09-22 13:06:00,0.00
523525,2010-09-22 13:07:00,0.00
523526,2010-09-22 13:07:00,0.00
523527,2010-09-22 13:08:00,0.00
523528,2010-09-22 13:08:00,0.00
523529,2010-09-22 13:09:00,0.00
523530,2010-09-22 13:10:00,0.00
523531,2010-09-22 13:10:00,0.00
523532,2010-09-22 13:11:00,0.00
523533,2010-09-22 13:16:00,0.00
523534,2010-09-22 13:23:00,0.00
523734,2010-09-23 17:45:00,0.00
523735,2010-09-23 17:45:00,0.00
523736,2010-09-23 17:46:00,0.00
523737,2010-09-23 17:46:00,0.00
523738,2010-09-23 17:46:00,0.00
523739,2010-09-23 17:46:00,0.00
523740,2010-09-23 17:47:00,0.00
523741,2010-09-23 17:47:00,0.00
523742,2010-09-23 17:47:00,0.00
523743,2010-09-23 17:47:00,0.00
523913,2010-09-24 16:13:00,0.00
523914,2010-09-24 16:13:00,0.00
523915,2010-09-24 16:13:00,0.00
523916,2010-09-24 16:13:00,0.00
523917,2010-09-24 16:14:00,0.00
523918,2010-09-24 16:14:00,0.00
523919,2010-09-24 16:14:00,0.00
523920,2010-09-24 16:14:00,0.00
523925,2010-09-24 16:38:00,0.00
523926,2010-09-24 16:38:00,0.00
523927,2010-09-24 16:38:00,0.00
523928,2010-09-24 16:39:00,0.00
524151,2010-09-27 15:42:00,0.00
524297,2010-09-28 13:12:00,0.00
524570,2010-09-29 15:33:00,0.00
524572,2010-09-29 15:34:00,0.00
524578,2010-09-29 16:18:00,0.00
524579,2010-09-29 16:18:00,0.00
524580,2010-09-29 16:19:00,0.00
524581,2010-09-29 16:19:00,0.00
524582,2010-09-29 16:19:00,0.00
524583,2010-09-29 16:20:00,0.00
524584,2010-09-29 16:21:00,0.00
524585,2010-09-29 16:21:00,0.00
524586,2010-09-29 16:21:00,0.00
524587,2010-09-29 16:21:00,0.00
524588,2010-09-29 16:22:00,0.00
524589,2010-09-29 16:22:00,0.00
524590,2010-09-29 16:22:00,0.00
524591,2010-09-29 16:22:00,0.00
524592,2010-09-29 16:22:00,0.00
524605,2010-09-29 17:18:00,0.00
524629,2010-09-30 11:02:00,0.00
524630,2010-09-30 11:03:00,0.00
524631,2010-09-30 11:03:00,0.00
524632,2010-09-30 11:21:00,0.00
524639,2010-09-30 11:29:00,0.00
524749,2010-09-30 15:07:00,0.00
524943,2010-10-01 12:21:00,0.00
525096,2010-10-04 09:32:00,0.00
525266,2010-10-04 16:13:00,0.00
525267,2010-10-04 16:13:00,0.00
525268,2010-10-04 16:13:00,0.00
525292,2010-10-05 09:05:00,0.00
525293,2010-10-05 09:18:00,0.00
525460,2010-10-05 14:46:00,0.00
525478,2010-10-05 15:33:00,0.00
525480,2010-10-05 15:34:00,0.00
525505,2010-10-05 17:02:00,0.00
525506,2010-10-05 17:03:00,0.00
525507,2010-10-05 17:04:00,0.00
525508,2010-10-05 17:04:00,0.00
525509,2010-10-05 17:05:00,0.00
525510,2010-10-05 17:05:00,0.00
525511,2010-10-05 17:06:00,0.00
525512,2010-10-05 17:06:00,0.00
525513,2010-10-05 17:07:00,0.00
525514,2010-10-05 17:07:00,0.00
525515,2010-10-05 17:08:00,0.00
525516,2010-10-05 17:08:00,0.00
525517,2010-10-05 17:09:00,0.00
525518,2010-10-05 17:09:00,0.00
525519,2010-10-05 17:10:00,0.00
525522,2010-10-05 17:16:00,0.00
525525,2010-10-05 18:05:00,0.00
525759,2010-10-07 10:34:00,0.00
525859,2010-10-07 13:17:00,0.00
525893,2010-10-07 15:11:00,0.00
525993,2010-10-08 11:29:00,0.00
526013,2010-10-08 11:41:00,0.00
526249,2010-10-11 10:23:00,0.00
526250,2010-10-11 10:23:00,0.00
526251,2010-10-11 10:23:00,0.00
526252,2010-10-11 10:23:00,0.00
526253,2010-10-11 10:24:00,0.00
526254,2010-10-11 10:24:00,0.00
526255,2010-10-11 10:24:00,0.00
526256,2010-10-11 10:24:00,0.00
526257,2010-10-11 10:24:00,0.00
526258,2010-10-11 10:24:00,0.00
526259,2010-10-11 10:25:00,0.00
526260,2010-10-11 10:25:00,0.00
526261,2010-10-11 10:25:00,0.00
526262,2010-10-11 10:25:00,0.00
526390,2010-10-11 13:06:00,0.00
526431,2010-10-11 15:13:00,0.00
526520,2010-10-12 11:13:00,0.00
526521,2010-10-12 11:13:00,0.00
526609,2010-10-12 12:17:00,0.00
526917,2010-10-13 16:21:00,0.00
526926,2010-10-13 18:02:00,0.00
527075,2010-10-14 15:17:00,0.00
527079,2010-10-14 15:26:00,0.00
527080,2010-10-14 15:27:00,0.00
527081,2010-10-14 15:27:00,0.00
527090,2010-10-14 15:53:00,0.00
527112,2010-10-14 17:27:00,0.00
527135,2010-10-15 09:55:00,0.00
527136,2010-10-15 09:56:00,0.00
527137,2010-10-15 09:56:00,0.00
527337,2010-10-15 15:30:00,0.00
527341,2010-10-15 15:36:00,0.00
527343,2010-10-15 15:38:00,0.00
527346,2010-10-15 15:48:00,0.00
527465,2010-10-18 10:51:00,0.00
527466,2010-10-18 10:52:00,0.00
527487,2010-10-18 11:43:00,0.00
527489,2010-10-18 11:48:00,0.00
527515,2010-10-18 13:01:00,0.00
527652,2010-10-18 13:56:00,0.00
527662,2010-10-18 14:25:00,0.00
527665,2010-10-18 14:32:00,0.00
527666,2010-10-18 14:34:00,0.00
527667,2010-10-18 14:35:00,0.00
527668,2010-10-18 14:36:00,0.00
527669,2010-10-18 14:37:00,0.00
527670,2010-10-18 14:37:00,0.00
527671,2010-10-18 14:42:00,0.00
527672,2010-10-18 14:42:00,0.00
527673,2010-10-18 14:43:00,0.00
527674,2010-10-18 14:44:00,0.00
527676,2010-10-18 14:48:00,0.00
527677,2010-10-18 14:49:00,0.00
527678,2010-10-18 14:49:00,0.00
527679,2010-10-18 14:50:00,0.00
527680,2010-10-18 14:51:00,0.00
527681,2010-10-18 14:52:00,0.00
527682,2010-10-18 14:53:00,0.00
527683,2010-10-18 14:53:00,0.00
527684,2010-10-18 14:53:00,0.00
527685,2010-10-18 14:54:00,0.00
527686,2010-10-18 14:55:00,0.00
527687,2010-10-18 14:56:00,0.00
527689,2010-10-18 14:57:00,0.00
527690,2010-10-18 15:00:00,0.00
527692,2010-10-18 15:10:00,0.00
527707,2010-10-18 15:16:00,0.00
527708,2010-10-18 15:18:00,0.00
527709,2010-10-18 15:19:00,0.00
527714,2010-10-18 15:24:00,0.00
527726,2010-10-18 15:42:00,0.00
527747,2010-10-18 15:55:00,0.00
527771,2010-10-19 10:23:00,0.00
527802,2010-10-19 11:17:00,0.00
527952,2010-10-19 15:40:00,0.00
528312,2010-10-21 12:20:00,0.00
528371,2010-10-21 16:51:00,0.00
528411,2010-10-22 09:23:00,0.00
528412,2010-10-22 09:24:00,0.00
528453,2010-10-22 11:30:00,0.00
528454,2010-10-22 11:31:00,0.00
528455,2010-10-22 11:31:00,0.00
528456,2010-10-22 11:31:00,0.00
528457,2010-10-22 11:32:00,0.00
528459,2010-10-22 11:32:00,0.00
528460,2010-10-22 11:34:00,0.00
528461,2010-10-22 11:35:00,0.00
528462,2010-10-22 11:35:00,0.00
528463,2010-10-22 11:36:00,0.00
528464,2010-10-22 11:36:00,0.00
528465,2010-10-22 11:36:00,0.00
528466,2010-10-22 11:37:00,0.00
528467,2010-10-22 11:37:00,0.00
528468,2010-10-22 11:38:00,0.00
528469,2010-10-22 11:39:00,0.00
528521,2010-10-22 12:32:00,0.00
528572,2010-10-22 13:09:00,0.00
528573,2010-10-22 13:10:00,0.00
528773,2010-10-25 09:40:00,0.00
528873,2010-10-25 11:50:00,0.00
528886,2010-10-25 12:25:00,0.00
528887,2010-10-25 12:25:00,0.00
528905,2010-10-25 13:24:00,0.00
528935,2010-10-25 15:15:00,0.00
528937,2010-10-25 15:26:00,0.00
528938,2010-10-25 15:27:00,0.00
528939,2010-10-25 15:29:00,0.00
528941,2010-10-25 15:30:00,0.00
528942,2010-10-25 15:30:00,0.00
528943,2010-10-25 15:30:00,0.00
528953,2010-10-25 16:59:00,0.00
528958,2010-10-26 09:19:00,0.00
529128,2010-10-26 14:25:00,0.00
529134,2010-10-26 14:48:00,0.00
529135,2010-10-26 14:49:00,0.00
529204,2010-10-27 10:00:00,0.00
529205,2010-10-27 10:00:00,0.00
529206,2010-10-27 10:01:00,0.00
529207,2010-10-27 10:01:00,0.00
529214,2010-10-27 10:36:00,0.00
529519,2010-10-28 15:32:00,0.00
529521,2010-10-28 15:35:00,0.00
529523,2010-10-28 15:37:00,0.00
529525,2010-10-28 15:57:00,0.00
529527,2010-10-28 16:04:00,0.00
529530,2010-10-28 16:23:00,0.00
529533,2010-10-28 16:30:00,0.00
529534,2010-10-28 16:30:00,0.00
529536,2010-10-28 16:32:00,0.00
529539,2010-10-28 16:34:00,0.00
529540,2010-10-28 16:36:00,0.00
529541,2010-10-28 16:38:00,0.00
529542,2010-10-28 16:40:00,0.00
529543,2010-10-28 16:41:00,0.00
529545,2010-10-28 17:10:00,0.00
529548,2010-10-28 17:15:00,0.00
529549,2010-10-28 17:16:00,0.00
529550,2010-10-28 17:18:00,0.00
529551,2010-10-28 17:18:00,0.00
529552,2010-10-28 17:20:00,0.00
529555,2010-10-28 17:43:00,0.00
529556,2010-10-28 17:43:00,0.00
529558,2010-10-28 17:52:00,0.00
529560,2010-10-28 18:02:00,0.00
529563,2010-10-28 18:14:00,0.00
529570,2010-10-28 18:48:00,0.00
529574,2010-10-28 18:54:00,0.00
529579,2010-10-28 19:01:00,0.00
529580,2010-10-28 19:17:00,0.00
529581,2010-10-28 19:20:00,0.00
529583,2010-10-28 19:24:00,0.00
529584,2010-10-28 19:26:00,0.00
529713,2010-10-29 13:26:00,0.00
529730,2010-10-29 14:14:00,0.00
529732,2010-10-29 14:14:00,0.00
530004,2010-11-01 09:24:00,0.00
530116,2010-11-01 14:34:00,0.00
530117,2010-11-01 14:36:00,0.00
530118,2010-11-01 14:38:00,0.00
530119,2010-11-01 14:39:00,0.00
530121,2010-11-01 14:46:00,0.00
530125,2010-11-01 15:15:00,0.00
530126,2010-11-01 15:21:00,0.00
530127,2010-11-01 15:24:00,0.00
530128,2010-11-01 15:24:00,0.00
530129,2010-11-01 15:27:00,0.00
530131,2010-11-01 15:28:00,0.00
530132,2010-11-01 15:28:00,0.00
530133,2010-11-01 15:30:00,0.00
530134,2010-11-01 15:31:00,0.00
530135,2010-11-01 15:33:00,0.00
530141,2010-11-01 16:46:00,0.00
530142,2010-11-01 16:48:00,0.00
530143,2010-11-01 16:49:00,0.00
530145,2010-11-01 16:50:00,0.00
530147,2010-11-01 16:51:00,0.00
530149,2010-11-01 16:51:00,0.00
530150,2010-11-01 16:53:00,0.00
530151,2010-11-01 16:53:00,0.00
530152,2010-11-01 16:54:00,0.00
530153,2010-11-01 16:54:00,0.00
530154,2010-11-01 16:55:00,0.00
530155,2010-11-01 16:55:00,0.00
530156,2010-11-01 16:56:00,0.00
530157,2010-11-01 16:58:00,0.00
530158,2010-11-01 16:58:00,0.00
530159,2010-11-01 16:59:00,0.00
530160,2010-11-01 16:59:00,0.00
530230,2010-11-02 11:25:00,0.00
530236,2010-11-02 11:27:00,0.00
530309,2010-11-02 13:25:00,0.00
530313,2010-11-02 13:28:00,0.00
530314,2010-11-02 13:28:00,0.00
530315,2010-11-02 13:29:00,0.00
530316,2010-11-02 13:30:00,0.00
530317,2010-11-02 13:32:00,0.00
530318,2010-11-02 13:32:00,0.00
530319,2010-11-02 13:33:00,0.00
530320,2010-11-02 13:33:00,0.00
530321,2010-11-02 13:34:00,0.00
530322,2010-11-02 13:34:00,0.00
530324,2010-11-02 13:36:00,0.00
530326,2010-11-02 13:40:00,0.00
530327,2010-11-02 13:41:00,0.00
530328,2010-11-02 13:44:00,0.00
530337,2010-11-02 14:19:00,0.00
530343,2010-11-02 15:38:00,0.00
530345,2010-11-02 15:39:00,0.00
530347,2010-11-02 15:46:00,0.00
530348,2010-11-02 15:48:00,0.00
530349,2010-11-02 15:48:00,0.00
530351,2010-11-02 15:49:00,0.00
530352,2010-11-02 15:49:00,0.00
530353,2010-11-02 15:50:00,0.00
530354,2010-11-02 15:51:00,0.00
530355,2010-11-02 15:51:00,0.00
530356,2010-11-02 15:52:00,0.00
530357,2010-11-02 15:52:00,0.00
530359,2010-11-02 15:53:00,0.00
530360,2010-11-02 15:53:00,0.00
530361,2010-11-02 15:53:00,0.00
530363,2010-11-02 15:57:00,0.00
530364,2010-11-02 15:58:00,0.00
530365,2010-11-02 16:03:00,0.00
530368,2010-11-02 16:07:00,0.00
530369,2010-11-02 16:09:00,0.00
530370,2010-11-02 16:11:00,0.00
530373,2010-11-02 16:26:00,0.00
530374,2010-11-02 16:26:00,0.00
530375,2010-11-02 16:27:00,0.00
530376,2010-11-02 16:27:00,0.00
530400,2010-11-02 18:01:00,0.00
530401,2010-11-02 18:01:00,0.00
530402,2010-11-02 18:02:00,0.00
530403,2010-11-02 18:02:00,0.00
530404,2010-11-02 18:02:00,0.00
530405,2010-11-02 18:02:00,0.00
530406,2010-11-02 18:02:00,0.00
530407,2010-11-02 18:03:00,0.00
530408,2010-11-02 18:03:00,0.00
530428,2010-11-03 10:29:00,0.00
530558,2010-11-03 13:41:00,0.00
530566,2010-11-03 13:54:00,0.00
530591,2010-11-03 15:12:00,0.00
530592,2010-11-03 15:12:00,0.00
530593,2010-11-03 15:13:00,0.00
530594,2010-11-03 15:14:00,0.00
530595,2010-11-03 15:14:00,0.00
530596,2010-11-03 15:15:00,0.00
530597,2010-11-03 15:16:00,0.00
530598,2010-11-03 15:16:00,0.00
530599,2010-11-03 15:16:00,0.00
530600,2010-11-03 15:17:00,0.00
530601,2010-11-03 15:17:00,0.00
530602,2010-11-03 15:18:00,0.00
530603,2010-11-03 15:18:00,0.00
530604,2010-11-03 15:20:00,0.00
530605,2010-11-03 15:20:00,0.00
530606,2010-11-03 15:21:00,0.00
530607,2010-11-03 15:21:00,0.00
530609,2010-11-03 15:25:00,0.00
530617,2010-11-03 15:58:00,0.00
530619,2010-11-03 15:59:00,0.00
530620,2010-11-03 15:59:00,0.00
530621,2010-11-03 16:00:00,0.00
530622,2010-11-03 16:00:00,0.00
530623,2010-11-03 16:00:00,0.00
530624,2010-11-03 16:01:00,0.00
530625,2010-11-03 16:01:00,0.00
530626,2010-11-03 16:01:00,0.00
530627,2010-11-03 16:01:00,0.00
530628,2010-11-03 16:02:00,0.00
530629,2010-11-03 16:02:00,0.00
530630,2010-11-03 16:04:00,0.00
530632,2010-11-03 16:05:00,0.00
530633,2010-11-03 16:06:00,0.00
530634,2010-11-03 16:06:00,0.00
530635,2010-11-03 16:07:00,0.00
530636,2010-11-03 16:07:00,0.00
530637,2010-11-03 16:08:00,0.00
530851,2010-11-04 14:52:00,0.00
530852,2010-11-04 14:53:00,0.00
530853,2010-11-04 14:54:00,0.00
530856,2010-11-04 14:55:00,0.00
530857,2010-11-04 14:55:00,0.00
530858,2010-11-04 14:56:00,0.00
530860,2010-11-04 14:57:00,0.00
530861,2010-11-04 14:57:00,0.00
530862,2010-11-04 14:57:00,0.00
530863,2010-11-04 14:58:00,0.00
530864,2010-11-04 14:58:00,0.00
530865,2010-11-04 14:58:00,0.00
530866,2010-11-04 14:59:00,0.00
530867,2010-11-04 14:59:00,0.00
